Isin,Year,EG017,EG018,EG030,IS010,Industry,Sum_EG_25,Sum_EG_50,Sum_EG_75
US92823T2078,2018,0.002,0.003,0.003,0.063,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
JP3654100001,2018,0.004,0.108,0.44,5140.79,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
IT0005440893,2018,2.044,8.927,0.555,24.391369,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
US26253C2017,2018,0.646,0.857,0.763,18.515082,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
FR0014005DA7,2018,,,,,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
NO0012916131,2018,0.009,0.135,0.821,1064.114,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
US00676P1075,2018,7.138,3.674,3.768,406.133,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
IT0005433740,2018,0.709,0.941,0.189,13.217821,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
CNE0000001Y0,2018,9.686,7.881,3.475,3626.490673,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
SGXZ19450089,2018,2.782,3.798,1.492,1324.245,Software and Tech Services,0.32009047347285985,4.8440769835119335,25.939777317120083
US5949181045,2019,117.956,275.42,11843.8,125843.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US0231351067,2019,5760.0,5500.0,39910.0,280522.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US68389X1054,2019,17.084,362.448,1766.05,39506.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US02079K3059,2019,66.7,794.3,11667.0,161857.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US01609W1027,2019,407.154,1527.566,2720.385,376844.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US4592001014,2019,100.0,460.0,1154.52,57714.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US81762P1021,2019,2.035,14.117,212.077,3460.437,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
SE0000108656,2019,49.0,48.7,44712.5,227216.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US6974351057,2019,0.716,10.677,8.707,2899.6,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
FR0000051732,2019,35.489,178.12,3100.0,11588.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US34959E1091,2019,1.159,3.284,37.204,2163.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US90138F1021,2019,0.792,6.544,95.459,1134.468,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US00971T1016,2019,0.01,144.4,113.6,2893.617,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US6687711084,2019,4.0,69.0,45.0,2456.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
FR0000121329,2019,78.0,120.0,13280.0,18401.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US22788C1053,2019,4.827,3.448,2.459,249.824,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US7501021056,2019,0.584,120.064,0.001,2438.1,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
JP3877600001,2019,726.708,308.215,896.504,7401256.0,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US8334451098,2019,2.093,1.402,1.022,96.666,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US26210C1045,2019,0.773,54.729,5.113,1661.3,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
US23804L1035,2019,0.279,1.378,2.63,362.78,Software and Tech Services,0.3288190740686054,4.617562523658641,27.435473105721957
